priority,alert_id,score,hostname,severity,user_count,service,rule_name,targeted_users,summary,src_ip,attempt_count,mitre_technique_id,username,mitre_technique_name
critical,ALERT-5902,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 124.158.157.72 with 8 login attempts.,124.158.157.72,8,T1078,admin,Valid Accounts
critical,ALERT-5903,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 124.158.157.72 with 8 login attempts.,124.158.157.72,8,T1078,admin,Valid Accounts
critical,ALERT-5904,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5905,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5906,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5907,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5908,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5909,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5910,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5911,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5912,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5913,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5914,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5915,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5916,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5917,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5918,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5919,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5920,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5921,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.5.127.105 with 18 login attempts.,76.5.127.105,18,T1078,admin,Valid Accounts
critical,ALERT-5922,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 134.189.21.154 with 6 login attempts.,134.189.21.154,6,T1078,admin,Valid Accounts
critical,ALERT-5923,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 134.189.21.154 with 6 login attempts.,134.189.21.154,6,T1078,admin,Valid Accounts
critical,ALERT-5924,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 134.189.21.154 with 6 login attempts.,134.189.21.154,6,T1078,admin,Valid Accounts
critical,ALERT-5925,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 134.189.21.154 with 6 login attempts.,134.189.21.154,6,T1078,admin,Valid Accounts
critical,ALERT-5926,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 134.189.21.154 with 6 login attempts.,134.189.21.154,6,T1078,admin,Valid Accounts
critical,ALERT-5927,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 134.189.21.154 with 6 login attempts.,134.189.21.154,6,T1078,admin,Valid Accounts
critical,ALERT-5928,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 163.134.179.27 with 8 login attempts.,163.134.179.27,8,T1078,admin,Valid Accounts
critical,ALERT-5929,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 163.134.179.27 with 8 login attempts.,163.134.179.27,8,T1078,admin,Valid Accounts
critical,ALERT-5930,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 163.134.179.27 with 8 login attempts.,163.134.179.27,8,T1078,admin,Valid Accounts
critical,ALERT-5931,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 163.134.179.27 with 8 login attempts.,163.134.179.27,8,T1078,admin,Valid Accounts
critical,ALERT-5932,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 163.134.179.27 with 8 login attempts.,163.134.179.27,8,T1078,admin,Valid Accounts
critical,ALERT-5933,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 163.134.179.27 with 8 login attempts.,163.134.179.27,8,T1078,admin,Valid Accounts
critical,ALERT-5934,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 163.134.179.27 with 8 login attempts.,163.134.179.27,8,T1078,admin,Valid Accounts
critical,ALERT-5935,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 163.134.179.27 with 8 login attempts.,163.134.179.27,8,T1078,admin,Valid Accounts
critical,ALERT-5936,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5937,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5938,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5939,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5940,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5941,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5942,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5943,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5944,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5945,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5946,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5947,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5948,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5949,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5950,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5951,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5952,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5953,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 155.110.45.43 with 18 login attempts.,155.110.45.43,18,T1078,admin,Valid Accounts
critical,ALERT-5954,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5955,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5956,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5957,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5958,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5959,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5960,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5961,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5962,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5963,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5964,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5965,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5966,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5967,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5968,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5969,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5970,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5971,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 26.86.191.202 with 18 login attempts.,26.86.191.202,18,T1078,admin,Valid Accounts
critical,ALERT-5972,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 56.205.224.27 with 8 login attempts.,56.205.224.27,8,T1078,admin,Valid Accounts
critical,ALERT-5973,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 56.205.224.27 with 8 login attempts.,56.205.224.27,8,T1078,admin,Valid Accounts
critical,ALERT-5974,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 56.205.224.27 with 8 login attempts.,56.205.224.27,8,T1078,admin,Valid Accounts
critical,ALERT-5975,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 56.205.224.27 with 8 login attempts.,56.205.224.27,8,T1078,admin,Valid Accounts
critical,ALERT-5976,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 56.205.224.27 with 8 login attempts.,56.205.224.27,8,T1078,admin,Valid Accounts
critical,ALERT-5977,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 56.205.224.27 with 8 login attempts.,56.205.224.27,8,T1078,admin,Valid Accounts
critical,ALERT-5978,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 56.205.224.27 with 8 login attempts.,56.205.224.27,8,T1078,admin,Valid Accounts
critical,ALERT-5979,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 56.205.224.27 with 8 login attempts.,56.205.224.27,8,T1078,admin,Valid Accounts
critical,ALERT-5980,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5981,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5982,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5983,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5984,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5985,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5986,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5987,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5988,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5989,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5990,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5991,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5992,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5993,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5994,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5995,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5996,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5997,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 111.60.247.7 with 18 login attempts.,111.60.247.7,18,T1078,admin,Valid Accounts
critical,ALERT-5998,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 175.123.153.50 with 6 login attempts.,175.123.153.50,6,T1078,admin,Valid Accounts
critical,ALERT-5999,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 175.123.153.50 with 6 login attempts.,175.123.153.50,6,T1078,admin,Valid Accounts
critical,ALERT-6000,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 175.123.153.50 with 6 login attempts.,175.123.153.50,6,T1078,admin,Valid Accounts
critical,ALERT-6001,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 175.123.153.50 with 6 login attempts.,175.123.153.50,6,T1078,admin,Valid Accounts
critical,ALERT-6002,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 175.123.153.50 with 6 login attempts.,175.123.153.50,6,T1078,admin,Valid Accounts
critical,ALERT-6003,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 175.123.153.50 with 6 login attempts.,175.123.153.50,6,T1078,admin,Valid Accounts
critical,ALERT-6004,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 197.130.61.186 with 4 login attempts.,197.130.61.186,4,T1078,admin,Valid Accounts
critical,ALERT-6005,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 197.130.61.186 with 4 login attempts.,197.130.61.186,4,T1078,admin,Valid Accounts
critical,ALERT-6006,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 197.130.61.186 with 4 login attempts.,197.130.61.186,4,T1078,admin,Valid Accounts
critical,ALERT-6007,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 197.130.61.186 with 4 login attempts.,197.130.61.186,4,T1078,admin,Valid Accounts
critical,ALERT-6008,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 189.90.47.77 with 6 login attempts.,189.90.47.77,6,T1078,admin,Valid Accounts
critical,ALERT-6009,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 189.90.47.77 with 6 login attempts.,189.90.47.77,6,T1078,admin,Valid Accounts
critical,ALERT-6010,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 189.90.47.77 with 6 login attempts.,189.90.47.77,6,T1078,admin,Valid Accounts
critical,ALERT-6011,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 189.90.47.77 with 6 login attempts.,189.90.47.77,6,T1078,admin,Valid Accounts
critical,ALERT-6012,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 189.90.47.77 with 6 login attempts.,189.90.47.77,6,T1078,admin,Valid Accounts
critical,ALERT-6013,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 189.90.47.77 with 6 login attempts.,189.90.47.77,6,T1078,admin,Valid Accounts
critical,ALERT-6014,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 159.222.130.100 with 8 login attempts.,159.222.130.100,8,T1078,admin,Valid Accounts
critical,ALERT-6015,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 159.222.130.100 with 8 login attempts.,159.222.130.100,8,T1078,admin,Valid Accounts
critical,ALERT-6016,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 159.222.130.100 with 8 login attempts.,159.222.130.100,8,T1078,admin,Valid Accounts
critical,ALERT-6017,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 159.222.130.100 with 8 login attempts.,159.222.130.100,8,T1078,admin,Valid Accounts
critical,ALERT-6018,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 159.222.130.100 with 8 login attempts.,159.222.130.100,8,T1078,admin,Valid Accounts
critical,ALERT-6019,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 159.222.130.100 with 8 login attempts.,159.222.130.100,8,T1078,admin,Valid Accounts
critical,ALERT-6020,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 159.222.130.100 with 8 login attempts.,159.222.130.100,8,T1078,admin,Valid Accounts
critical,ALERT-6021,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 159.222.130.100 with 8 login attempts.,159.222.130.100,8,T1078,admin,Valid Accounts
critical,ALERT-6022,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6023,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6024,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6025,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6026,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6027,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6028,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6029,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6030,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6031,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6032,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6033,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6034,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6035,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6036,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6037,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6038,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6039,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 174.206.51.140 with 18 login attempts.,174.206.51.140,18,T1078,admin,Valid Accounts
critical,ALERT-6040,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 178.121.207.75 with 8 login attempts.,178.121.207.75,8,T1078,admin,Valid Accounts
